sid,"splunk_server","_time","is_realtime",provenance,search,"adhoc_search_level","api_et","api_index_et","api_index_lt","event_count","exec_time","result_count","savedsearch_name","scan_count","search_et",status,"total_run_time","__mv_sid","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_search","__mv_adhoc_search_level","__mv_api_et","__mv_api_index_et","__mv_api_index_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_search_et","__mv_status","__mv_total_run_time"
"admin__admin__search__baseSearch_1717121708.3674",server,"1717121708.380500",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107308.000000000",0,0,0,1717121708,1,baseSearch,0,"1717107308.000000000",completed,"0.099",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717121712.3699",server,"1717121712.363928",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107312.000000000",0,0,5,1717121712,5,search14,6,"1717107312.000000000",completed,"0.209",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717121770.3704",server,"1717121770.338722",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107370.000000000",0,0,0,1717121770,1,baseSearch,0,"1717107370.000000000",completed,"0.114",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717121774.3729",server,"1717121774.336664",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107374.000000000",0,0,5,1717121774,5,search14,9,"1717107374.000000000",completed,"0.113",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717121832.3735",server,"1717121832.320040",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107432.000000000",0,0,0,1717121832,1,baseSearch,0,"1717107432.000000000",completed,"0.163",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717121836.3760",server,"1717121836.310488",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107436.000000000",0,0,5,1717121836,5,search14,14,"1717107436.000000000",completed,"0.098",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717121894.3765",server,"1717121894.293347",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107494.000000000",0,0,0,1717121894,1,baseSearch,0,"1717107494.000000000",completed,"0.112",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717121898.3790",server,"1717121898.288118",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107498.000000000",0,0,5,1717121898,5,search14,17,"1717107498.000000000",completed,"0.107",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717121956.3795",server,"1717121956.283397",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107556.000000000",0,0,0,1717121956,1,baseSearch,0,"1717107556.000000000",completed,"0.114",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717121960.3820",server,"1717121960.289221",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107560.000000000",0,0,5,1717121960,5,search14,20,"1717107560.000000000",completed,"0.10300000000000001",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122018.3825",server,"1717122018.272646",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107618.000000000",0,0,0,1717122018,1,baseSearch,0,"1717107618.000000000",completed,"0.12",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122022.3850",server,"1717122022.267523",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107622.000000000",0,0,5,1717122022,5,search14,23,"1717107622.000000000",completed,"0.101",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122080.3855",server,"1717122080.267832",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107680.000000000",0,0,0,1717122080,1,baseSearch,0,"1717107680.000000000",completed,"0.116",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122084.3880",server,"1717122084.285479",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107684.000000000",0,0,5,1717122084,5,search14,26,"1717107684.000000000",completed,"0.098",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122142.3889",server,"1717122142.260895",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107742.000000000",0,0,0,1717122142,1,baseSearch,0,"1717107742.000000000",completed,"0.114",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122146.3914",server,"1717122146.252912",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107746.000000000",0,0,5,1717122146,5,search14,30,"1717107746.000000000",completed,"0.209",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122204.3919",server,"1717122204.252337",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107804.000000000",0,0,0,1717122204,1,baseSearch,0,"1717107804.000000000",completed,"0.096",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122208.3944",server,"1717122208.252022",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107808.000000000",0,0,5,1717122208,5,search14,33,"1717107808.000000000",completed,"0.12",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122266.3949",server,"1717122266.254554",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107866.000000000",0,0,0,1717122266,1,baseSearch,0,"1717107866.000000000",completed,"0.161",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122270.3974",server,"1717122270.247319",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107870.000000000",0,0,5,1717122270,5,search14,36,"1717107870.000000000",completed,"0.096",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122328.3979",server,"1717122328.318388",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107928.000000000",0,0,0,1717122328,1,baseSearch,0,"1717107928.000000000",completed,"0.12",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122332.4004",server,"1717122332.242131",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107932.000000000",0,0,5,1717122332,5,search14,39,"1717107932.000000000",completed,"0.126",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122390.4009",server,"1717122390.453596",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717107990.000000000",0,0,0,1717122390,1,baseSearch,0,"1717107990.000000000",completed,"0.113",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122394.4034",server,"1717122394.251814",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717107994.000000000",0,0,5,1717122394,5,search14,42,"1717107994.000000000",completed,"0.10300000000000001",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122452.4039",server,"1717122452.244385",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108052.000000000",0,0,0,1717122452,1,baseSearch,0,"1717108052.000000000",completed,"0.116",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122456.4064",server,"1717122456.246096",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108056.000000000",0,0,5,1717122456,5,search14,45,"1717108056.000000000",completed,"0.125",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122514.4069",server,"1717122514.231735",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108114.000000000",0,0,0,1717122514,1,baseSearch,0,"1717108114.000000000",completed,"0.122",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122518.4094",server,"1717122518.243099",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108118.000000000",0,0,5,1717122518,5,search14,48,"1717108118.000000000",completed,"0.109",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122576.4099",server,"1717122576.240038",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108176.000000000",0,0,0,1717122576,1,baseSearch,0,"1717108176.000000000",completed,"0.112",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122580.4124",server,"1717122580.251249",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108180.000000000",0,0,5,1717122580,5,search14,51,"1717108180.000000000",completed,"0.10300000000000001",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122638.4129",server,"1717122638.239166",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108238.000000000",0,0,0,1717122638,1,baseSearch,0,"1717108238.000000000",completed,"0.093",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122642.4154",server,"1717122642.234862",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108242.000000000",0,0,5,1717122642,5,search14,54,"1717108242.000000000",completed,"0.184",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122700.4159",server,"1717122700.237477",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108300.000000000",0,0,0,1717122700,1,baseSearch,0,"1717108300.000000000",completed,"0.12",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122704.4184",server,"1717122704.231387",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108304.000000000",0,0,5,1717122704,5,search14,57,"1717108304.000000000",completed,"0.117",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122762.4189",server,"1717122762.236507",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108362.000000000",0,0,0,1717122762,1,baseSearch,0,"1717108362.000000000",completed,"0.22",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122766.4214",server,"1717122766.218460",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108366.000000000",0,0,5,1717122766,5,search14,60,"1717108366.000000000",completed,"0.134",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122824.4219",server,"1717122824.224537",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108424.000000000",0,0,0,1717122824,1,baseSearch,0,"1717108424.000000000",completed,"0.125",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122828.4244",server,"1717122828.611554",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108428.000000000",0,0,5,1717122828,5,search14,63,"1717108428.000000000",completed,"0.117",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122886.4249",server,"1717122886.623333",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108486.000000000",0,0,0,1717122886,1,baseSearch,0,"1717108486.000000000",completed,"0.116",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122891.4266",server,"1717122891.058253",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108491.000000000",0,0,5,1717122891,5,search14,66,"1717108491.000000000",completed,"0.113",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717122948.4281",server,"1717122948.220619",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108548.000000000",0,0,0,1717122948,1,baseSearch,0,"1717108548.000000000",completed,"0.117",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717122953.4306",server,"1717122953.206818",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108553.000000000",0,0,5,1717122953,5,search14,71,"1717108553.000000000",completed,"0.113",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123010.4311",server,"1717123010.209266",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108610.000000000",0,0,0,1717123010,1,baseSearch,0,"1717108610.000000000",completed,"0.108",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123015.4336",server,"1717123015.232065",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108615.000000000",0,0,5,1717123015,5,search14,74,"1717108615.000000000",completed,"0.122",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123072.4341",server,"1717123072.207953",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108672.000000000",0,0,0,1717123072,1,baseSearch,0,"1717108672.000000000",completed,"0.115",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123077.4366",server,"1717123077.203420",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108677.000000000",0,0,5,1717123077,5,search14,77,"1717108677.000000000",completed,"0.10400000000000001",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123134.4371",server,"1717123134.202849",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108734.000000000",0,0,0,1717123134,1,baseSearch,0,"1717108734.000000000",completed,"0.117",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123139.4396",server,"1717123139.200456",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108739.000000000",0,0,5,1717123139,5,search14,80,"1717108739.000000000",completed,"0.10200000000000001",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123196.4401",server,"1717123196.200625",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108796.000000000",0,0,0,1717123196,1,baseSearch,0,"1717108796.000000000",completed,"0.331",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123201.4430",server,"1717123201.204397",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108801.000000000",0,0,5,1717123201,5,search14,83,"1717108801.000000000",completed,"0.127",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123258.4431",server,"1717123258.199684",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108858.000000000",0,0,0,1717123258,1,baseSearch,0,"1717108858.000000000",completed,"0.114",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123263.4460",server,"1717123263.217284",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108863.000000000",0,0,5,1717123263,5,search14,86,"1717108863.000000000",completed,"0.225",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123320.4461",server,"1717123320.203963",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108920.000000000",0,0,0,1717123320,1,baseSearch,0,"1717108920.000000000",completed,"0.123",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123325.4490",server,"1717123325.197427",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108925.000000000",0,0,5,1717123325,5,search14,89,"1717108925.000000000",completed,"0.256",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123382.4495",server,"1717123382.226201",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717108982.000000000",0,0,0,1717123382,1,baseSearch,0,"1717108982.000000000",completed,"0.108",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123387.4520",server,"1717123387.219703",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717108987.000000000",0,0,5,1717123387,5,search14,93,"1717108987.000000000",completed,"0.107",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123444.4525",server,"1717123444.251394",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717109044.000000000",0,0,0,1717123444,1,baseSearch,0,"1717109044.000000000",completed,"0.212",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123449.4550",server,"1717123449.251478",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717109049.000000000",0,0,5,1717123449,5,search14,96,"1717109049.000000000",completed,"0.117",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123506.4555",server,"1717123506.300200",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717109106.000000000",0,0,0,1717123506,1,baseSearch,0,"1717109106.000000000",completed,"0.113",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123511.4580",server,"1717123511.256220",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717109111.000000000",0,0,5,1717123511,5,search14,99,"1717109111.000000000",completed,"0.273",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123568.4585",server,"1717123568.275446",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717109168.000000000",0,0,0,1717123568,1,baseSearch,0,"1717109168.000000000",completed,"0.112",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123573.4610",server,"1717123573.656949",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717109173.000000000",0,0,5,1717123573,5,search14,102,"1717109173.000000000",completed,"0.114",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123630.4615",server,"1717123630.289138",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717109230.000000000",0,0,0,1717123630,1,baseSearch,0,"1717109230.000000000",completed,"0.111",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123635.4640",server,"1717123635.274367",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717109235.000000000",0,0,5,1717123635,5,search14,105,"1717109235.000000000",completed,"0.10300000000000001",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123692.4645",server,"1717123692.284520",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717109292.000000000",0,0,0,1717123692,1,baseSearch,0,"1717109292.000000000",completed,"0.245",,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1717123697.4670",server,"1717123697.288992",0,"UI:Dashboard:job_details_dashboard","search index=""_introspection"" sourcetype=search_telemetry search_id=*1717115559.659* | spath path=search_commands{}.name output=command | spath path=search_commands{}.duration output=duration | eval fields=mvzip(command, duration, "","") | mvexpand fields | rex field=fields ""(?<Command>[^,]+),(?<Duration>.+)$""
                        | table Command, Duration","","1717109297.000000000",0,0,5,1717123697,5,search14,108,"1717109297.000000000",completed,"0.109",,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch_1717123754.4675",server,"1717123754.296478",0,"UI:Dashboard:job_details_dashboard","| rest /services/search/jobs/1717115559.659 splunk_server=local","","1717109354.000000000",0,0,0,1717123754,1,baseSearch,0,"1717109354.000000000",completed,"0.114",,,,,,,,,,,,,,,,,,
